,Date,prices,Brand
667,2018-10-30,-12.484586093860363,Google
668,2018-10-31,-11.481459163487854,Google
669,2018-11-01,-12.572020905546667,Google
670,2018-11-02,-12.588056878362996,Google
671,2018-11-03,-10.494550390234366,Google
672,2018-11-04,-9.884760198862367,Google
673,2018-11-05,-11.513726217886203,Google
674,2018-11-06,-10.896421165512528,Google
675,2018-11-07,-12.043881636831271,Google
676,2018-11-08,-11.27686291380802,Google
677,2018-11-09,-10.035086386944789,Google
678,2018-11-10,-10.828357907088021,Google
679,2018-11-11,-11.029042765460728,Google
680,2018-11-12,-12.594887211084677,Google
681,2018-11-13,-12.908540941912165,Google
682,2018-11-14,-12.268771250775842,Google
683,2018-11-15,-13.821947995231286,Google
684,2018-11-16,-14.369045168710738,Google
685,2018-11-17,-13.921776901351882,Google
686,2018-11-18,-12.89380243217646,Google
687,2018-11-19,-14.615508988605999,Google
688,2018-11-20,-14.62817053931052,Google
689,2018-11-21,-15.896423034790683,Google
690,2018-11-22,-15.627720659697372,Google
691,2018-11-23,-15.993772082266693,Google
692,2018-11-24,-17.25128460700333,Google
693,2018-11-25,-17.082373790734604,Google
694,2018-11-26,-17.169821802933473,Google
695,2018-11-27,-16.78257399646748,Google
696,2018-11-28,-15.4476541780405,Google
697,2018-11-29,-14.110989762176247,Google
698,2018-11-30,-13.954807771439986,Google
699,2018-12-01,-14.553503552383662,Google
700,2018-12-02,-14.433199413974696,Google
701,2018-12-03,-15.393570588368101,Google
702,2018-12-04,-14.989278882621331,Google
703,2018-12-05,-14.535290453147043,Google
704,2018-12-06,-13.741786062744522,Google
705,2018-12-07,-14.23952350675463,Google
706,2018-12-08,-12.475835549192059,Google
707,2018-12-09,-12.415251585503507,Google
708,2018-12-10,-12.26669116565926,Google
709,2018-12-11,-10.639121921700413,Google
710,2018-12-12,-11.186335329121434,Google
711,2018-12-13,-11.630650304782236,Google
712,2018-12-14,-12.786664317392944,Google
713,2018-12-15,-13.353369600280697,Google
714,2018-12-16,-13.870573723639852,Google
715,2018-12-17,-13.240767695639162,Google
716,2018-12-18,-14.764326245449709,Google
717,2018-12-19,-14.397795009244229,Google
718,2018-12-20,-14.799587276926847,Google
719,2018-12-21,-13.462874779344345,Google
720,2018-12-22,-13.058057974874105,Google
721,2018-12-23,-12.714699785150463,Google
722,2018-12-24,-12.68232570630658,Google
723,2018-12-25,-13.008132962402168,Google
724,2018-12-26,-13.216696178693002,Google
725,2018-12-27,-12.479918165704373,Google
726,2018-12-28,-11.551167157012664,Google
727,2018-12-29,-12.854137227943465,Google
728,2018-12-30,-12.54961205996217,Google
729,2018-12-31,-14.760566296046193,Google
730,2018-01-01,0.4095227187166609,Amazon
731,2018-01-02,1.5842376855183544,Amazon
732,2018-01-03,0.05444600737619387,Amazon
733,2018-01-04,-0.1673369869751358,Amazon
734,2018-01-05,0.7387857581908528,Amazon
735,2018-01-06,0.774349734734559,Amazon
736,2018-01-07,0.42115372553526736,Amazon
737,2018-01-08,-0.4324701461377612,Amazon
738,2018-01-09,-0.04646492277329717,Amazon
739,2018-01-10,0.7974814090906256,Amazon
740,2018-01-11,-0.4612945386011572,Amazon
741,2018-01-12,-0.817000818341551,Amazon
742,2018-01-13,-0.8997092862958984,Amazon
743,2018-01-14,-1.37060914281132,Amazon
744,2018-01-15,0.5456777723090809,Amazon
745,2018-01-16,-0.5644144158620283,Amazon
746,2018-01-17,-0.9977132180349417,Amazon
747,2018-01-18,-2.0330778286464697,Amazon
748,2018-01-19,-2.5694294388874326,Amazon
749,2018-01-20,-2.8761133426040373,Amazon
750,2018-01-21,-4.278193256257129,Amazon
751,2018-01-22,-4.3495120109922,Amazon
752,2018-01-23,-6.022238916143843,Amazon
753,2018-01-24,-5.887020484462102,Amazon
754,2018-01-25,-6.024623649305943,Amazon
755,2018-01-26,-6.158624281882993,Amazon
756,2018-01-27,-6.894993506296744,Amazon
757,2018-01-28,-7.612524801016075,Amazon
758,2018-01-29,-7.651675067994228,Amazon
759,2018-01-30,-6.461453637515747,Amazon
760,2018-01-31,-7.326174450480497,Amazon
761,2018-02-01,-7.75272882119835,Amazon
762,2018-02-02,-8.126077601684637,Amazon
763,2018-02-03,-7.829483787281433,Amazon
764,2018-02-04,-7.666898583277246,Amazon
765,2018-02-05,-5.29601141075622,Amazon
766,2018-02-06,-4.608941488586785,Amazon
767,2018-02-07,-5.653594076193717,Amazon
768,2018-02-08,-5.789416943193795,Amazon
769,2018-02-09,-5.156114066794887,Amazon
770,2018-02-10,-5.09438075218585,Amazon
771,2018-02-11,-4.068435647145437,Amazon
772,2018-02-12,-3.24957459409595,Amazon
773,2018-02-13,-1.7400198468474128,Amazon
774,2018-02-14,-1.4754512557295043,Amazon
775,2018-02-15,-0.2752618242615039,Amazon
776,2018-02-16,-2.0628937974724915,Amazon
777,2018-02-17,-4.590858590032463,Amazon
778,2018-02-18,-5.6649576076162935,Amazon
779,2018-02-19,-6.545144195613361,Amazon
780,2018-02-20,-6.894967531704752,Amazon
781,2018-02-21,-6.135953295571538,Amazon
782,2018-02-22,-4.891792410509817,Amazon
783,2018-02-23,-6.198283388669564,Amazon
784,2018-02-24,-7.035917782734772,Amazon
785,2018-02-25,-7.851942514248764,Amazon
786,2018-02-26,-6.794005746947217,Amazon
787,2018-02-27,-7.2564200475285645,Amazon
788,2018-02-28,-6.38272926203405,Amazon
789,2018-03-01,-8.39328632208037,Amazon
790,2018-03-02,-7.4347171756195,Amazon
791,2018-03-03,-5.496820337908355,Amazon
792,2018-03-04,-4.733224134664403,Amazon
793,2018-03-05,-3.1208017541756474,Amazon
794,2018-03-06,-2.5130346585057355,Amazon
795,2018-03-07,-3.0673574402955817,Amazon
796,2018-03-08,-2.9612060006085112,Amazon
797,2018-03-09,-4.366176204195575,Amazon
798,2018-03-10,-3.325159528934332,Amazon
799,2018-03-11,-3.1852181383357334,Amazon
800,2018-03-12,-4.220763907486725,Amazon
801,2018-03-13,-2.9762490257649397,Amazon
802,2018-03-14,-3.8281471299691656,Amazon
803,2018-03-15,-2.7338208593628766,Amazon
804,2018-03-16,-4.195108213109855,Amazon
805,2018-03-17,-4.854139286958149,Amazon
806,2018-03-18,-4.956912283942333,Amazon
807,2018-03-19,-6.134416788424744,Amazon
808,2018-03-20,-7.485939499273774,Amazon
809,2018-03-21,-7.387569293195573,Amazon
810,2018-03-22,-7.267907255837206,Amazon
811,2018-03-23,-6.940856943687381,Amazon
812,2018-03-24,-8.186985067285228,Amazon
813,2018-03-25,-9.459438416840884,Amazon
814,2018-03-26,-9.698376734366066,Amazon
815,2018-03-27,-9.608264198176755,Amazon
816,2018-03-28,-9.042027167474558,Amazon
817,2018-03-29,-9.940115370040795,Amazon
818,2018-03-30,-9.453571186016239,Amazon
819,2018-03-31,-9.065584201069761,Amazon
820,2018-04-01,-10.226891576739547,Amazon
821,2018-04-02,-10.71381669334809,Amazon
822,2018-04-03,-10.595491816555628,Amazon
823,2018-04-04,-10.14841463159017,Amazon
824,2018-04-05,-8.834681164337534,Amazon
825,2018-04-06,-8.266224235904179,Amazon
826,2018-04-07,-7.659412144865838,Amazon
827,2018-04-08,-8.079291827022434,Amazon
828,2018-04-09,-8.155071942400776,Amazon
829,2018-04-10,-7.771110393475096,Amazon
830,2018-04-11,-9.090576148221086,Amazon
831,2018-04-12,-7.960181127834617,Amazon
832,2018-04-13,-7.199609949709214,Amazon
833,2018-04-14,-7.831797906854776,Amazon
834,2018-04-15,-5.765929527104088,Amazon
835,2018-04-16,-7.0468188879488665,Amazon
836,2018-04-17,-7.854126317844261,Amazon
837,2018-04-18,-8.91309174395694,Amazon
838,2018-04-19,-9.897585123477983,Amazon
839,2018-04-20,-8.531392687789731,Amazon
840,2018-04-21,-7.699971519841863,Amazon
841,2018-04-22,-7.522552487264399,Amazon
842,2018-04-23,-8.885114073826967,Amazon
843,2018-04-24,-7.866251166804677,Amazon
844,2018-04-25,-6.600502447970616,Amazon
845,2018-04-26,-8.386088384419029,Amazon
846,2018-04-27,-7.9197762914714565,Amazon
847,2018-04-28,-8.2750854811599,Amazon
848,2018-04-29,-9.643640532299857,Amazon
849,2018-04-30,-10.56232950119826,Amazon
850,2018-05-01,-10.190754646232248,Amazon
851,2018-05-02,-9.168978320542866,Amazon
852,2018-05-03,-7.310023358737766,Amazon
853,2018-05-04,-8.238386067077473,Amazon
854,2018-05-05,-7.253347655671209,Amazon
855,2018-05-06,-6.295454958754631,Amazon
856,2018-05-07,-5.724428763863814,Amazon
857,2018-05-08,-5.00918342881748,Amazon
858,2018-05-09,-4.712605890409698,Amazon
859,2018-05-10,-4.736682856263075,Amazon
860,2018-05-11,-4.971444535230272,Amazon
861,2018-05-12,-5.616430105015136,Amazon
862,2018-05-13,-5.574292795189484,Amazon
863,2018-05-14,-4.506076230311513,Amazon
864,2018-05-15,-5.6795801553873,Amazon
865,2018-05-16,-5.309576480423095,Amazon
866,2018-05-17,-4.077140539174648,Amazon
867,2018-05-18,-4.931746066148677,Amazon
868,2018-05-19,-4.230476404461809,Amazon
869,2018-05-20,-3.5888875048985693,Amazon
870,2018-05-21,-4.041255938048721,Amazon
871,2018-05-22,-5.263887057582124,Amazon
872,2018-05-23,-4.700224542487831,Amazon
873,2018-05-24,-5.004910096971916,Amazon
874,2018-05-25,-4.03441340297801,Amazon
875,2018-05-26,-3.5454599203857207,Amazon
876,2018-05-27,-3.612045929484403,Amazon
877,2018-05-28,-3.7595461415108655,Amazon
878,2018-05-29,-3.400966091493905,Amazon
879,2018-05-30,-1.2269326021902782,Amazon
880,2018-05-31,1.2312931990776423,Amazon
881,2018-06-01,1.4564032110913416,Amazon
882,2018-06-02,4.2091212207818405,Amazon
883,2018-06-03,3.453872530468493,Amazon
884,2018-06-04,4.324395749498183,Amazon
885,2018-06-05,1.8460325216206672,Amazon
886,2018-06-06,1.8060605610841878,Amazon
887,2018-06-07,0.8671995125372971,Amazon
888,2018-06-08,1.5397087126469309,Amazon
889,2018-06-09,0.8722678378436052,Amazon
890,2018-06-10,2.089850672908305,Amazon
891,2018-06-11,3.2833625614420727,Amazon
892,2018-06-12,3.4648096207552426,Amazon
893,2018-06-13,4.009815215216081,Amazon
894,2018-06-14,2.73022983233336,Amazon
895,2018-06-15,2.7555218232990795,Amazon
896,2018-06-16,4.020290513352824,Amazon
897,2018-06-17,3.7656814251249386,Amazon
898,2018-06-18,3.8675618279320676,Amazon
899,2018-06-19,3.833874831104161,Amazon
900,2018-06-20,1.9712515840529992,Amazon
901,2018-06-21,2.33301282471803,Amazon
902,2018-06-22,2.1228467483602036,Amazon
903,2018-06-23,1.969591597159922,Amazon
904,2018-06-24,2.361900516475469,Amazon
905,2018-06-25,3.5465665566695597,Amazon
906,2018-06-26,4.340761260054137,Amazon
907,2018-06-27,3.467132531866882,Amazon
908,2018-06-28,4.240249439129242,Amazon
909,2018-06-29,3.411891326569598,Amazon
910,2018-06-30,2.9799263811273717,Amazon
911,2018-07-01,3.3745071962128588,Amazon
912,2018-07-02,4.500776762044861,Amazon
913,2018-07-03,4.376900331043222,Amazon
914,2018-07-04,4.298464838934301,Amazon
915,2018-07-05,3.3536203591281315,Amazon
916,2018-07-06,2.2937581006442427,Amazon
917,2018-07-07,3.7885554219752677,Amazon
918,2018-07-08,3.0902924910234786,Amazon
919,2018-07-09,3.6148364201218683,Amazon
920,2018-07-10,2.0687731271207297,Amazon
921,2018-07-11,1.5110328080452393,Amazon
922,2018-07-12,1.3767831738672986,Amazon
923,2018-07-13,0.4733264134796763,Amazon
924,2018-07-14,-0.9550456966998463,Amazon
925,2018-07-15,-1.710199104248034,Amazon
926,2018-07-16,-4.004850987183061,Amazon
927,2018-07-17,-5.903777537811728,Amazon
928,2018-07-18,-5.835938523739346,Amazon
929,2018-07-19,-5.952534355280746,Amazon
930,2018-07-20,-4.362534905262759,Amazon
931,2018-07-21,-4.29839081676945,Amazon
932,2018-07-22,-4.451974789176421,Amazon
933,2018-07-23,-5.185565170768674,Amazon
934,2018-07-24,-5.330005711897367,Amazon
935,2018-07-25,-4.935970580158826,Amazon
936,2018-07-26,-4.704227042890423,Amazon
937,2018-07-27,-4.459873548477672,Amazon
938,2018-07-28,-5.681185909828647,Amazon
939,2018-07-29,-3.995036208856805,Amazon
940,2018-07-30,-2.8042244957687315,Amazon
941,2018-07-31,-3.5517994061276634,Amazon
942,2018-08-01,-4.889530527640748,Amazon
943,2018-08-02,-3.9758830157970317,Amazon
944,2018-08-03,-4.007275638736794,Amazon
945,2018-08-04,-4.614715891491149,Amazon
946,2018-08-05,-5.945222189242917,Amazon
947,2018-08-06,-3.756382126233918,Amazon
948,2018-08-07,-5.02283496516063,Amazon
949,2018-08-08,-5.554667365332038,Amazon
950,2018-08-09,-5.757307849652345,Amazon
951,2018-08-10,-4.639916069271029,Amazon
952,2018-08-11,-4.620847265873163,Amazon
953,2018-08-12,-2.9304734767356253,Amazon
954,2018-08-13,-4.005422139197937,Amazon
955,2018-08-14,-3.4426303758747485,Amazon
956,2018-08-15,-4.27243011999975,Amazon
957,2018-08-16,-3.3659806615332832,Amazon
958,2018-08-17,-2.830979190886354,Amazon
959,2018-08-18,-3.309323786833423,Amazon
960,2018-08-19,-3.4963152020691557,Amazon
961,2018-08-20,-3.3747159908255346,Amazon
962,2018-08-21,-3.6984169451174385,Amazon
963,2018-08-22,-4.525390012632005,Amazon
964,2018-08-23,-4.838383183593662,Amazon
965,2018-08-24,-4.5695535452167135,Amazon
966,2018-08-25,-2.3470750555344266,Amazon
967,2018-08-26,-3.9793239823324393,Amazon
968,2018-08-27,-4.732632147095041,Amazon
969,2018-08-28,-5.605606526208503,Amazon
970,2018-08-29,-4.187792700665147,Amazon
971,2018-08-30,-4.9260686007204635,Amazon
972,2018-08-31,-6.052519144304862,Amazon
973,2018-09-01,-5.513976728861929,Amazon
974,2018-09-02,-4.806524105256302,Amazon
975,2018-09-03,-4.931693930750049,Amazon
976,2018-09-04,-6.235331875670505,Amazon
977,2018-09-05,-6.50258478362101,Amazon
978,2018-09-06,-6.149342247830406,Amazon
979,2018-09-07,-6.716780018857543,Amazon
980,2018-09-08,-5.07723667070289,Amazon
981,2018-09-09,-4.9728456815226245,Amazon
982,2018-09-10,-4.573216143085334,Amazon
983,2018-09-11,-2.987967299275663,Amazon
984,2018-09-12,-1.600144498278053,Amazon
985,2018-09-13,-0.9649992266330822,Amazon
986,2018-09-14,0.3952324859996359,Amazon
987,2018-09-15,1.7350200961090676,Amazon
988,2018-09-16,3.8186108137040247,Amazon
989,2018-09-17,5.305471829193204,Amazon
990,2018-09-18,6.557990654503797,Amazon
991,2018-09-19,6.394982922722431,Amazon
992,2018-09-20,5.945067300110596,Amazon
993,2018-09-21,5.952316741544701,Amazon
994,2018-09-22,5.782751014214103,Amazon
995,2018-09-23,6.446402518836636,Amazon
996,2018-09-24,5.412002053921466,Amazon
997,2018-09-25,5.663207930624747,Amazon
998,2018-09-26,6.549479895756988,Amazon
999,2018-09-27,8.068206064556726,Amazon
1000,2018-09-28,8.123368215160678,Amazon
1001,2018-09-29,6.780140856521519,Amazon
1002,2018-09-30,7.641183601032864,Amazon
1003,2018-10-01,8.144413253706613,Amazon
1004,2018-10-02,6.347695145339943,Amazon
1005,2018-10-03,6.054440409421599,Amazon
1006,2018-10-04,5.743044339116584,Amazon
1007,2018-10-05,5.452145566748107,Amazon
1008,2018-10-06,5.018623085686702,Amazon
1009,2018-10-07,3.1678867159884074,Amazon
1010,2018-10-08,1.7753954019752014,Amazon
1011,2018-10-09,2.5522967744984246,Amazon
1012,2018-10-10,3.3820407315610175,Amazon
1013,2018-10-11,2.9343876996488745,Amazon
1014,2018-10-12,5.198838573647203,Amazon
1015,2018-10-13,5.158976034031455,Amazon
1016,2018-10-14,5.434308115747323,Amazon
1017,2018-10-15,4.625064377520793,Amazon
1018,2018-10-16,4.11259575896484,Amazon
1019,2018-10-17,2.939189912365685,Amazon
1020,2018-10-18,0.748267241090419,Amazon
1021,2018-10-19,0.9876116244747551,Amazon
1022,2018-10-20,1.8763249652781808,Amazon
1023,2018-10-21,1.141665107627163,Amazon
1024,2018-10-22,1.2777262986545026,Amazon
1025,2018-10-23,2.659197700733754,Amazon
1026,2018-10-24,3.0623404724010044,Amazon
1027,2018-10-25,3.219921439782527,Amazon
1028,2018-10-26,3.2463165364226563,Amazon
1029,2018-10-27,1.727414757312535,Amazon
1030,2018-10-28,2.319282590007756,Amazon
1031,2018-10-29,3.5025321427119716,Amazon
1032,2018-10-30,4.053955248540209,Amazon
1033,2018-10-31,4.40608828691802,Amazon
1034,2018-11-01,5.413487188977599,Amazon
1035,2018-11-02,5.334724677946736,Amazon
1036,2018-11-03,4.799722885012627,Amazon
1037,2018-11-04,2.8838900957621156,Amazon
1038,2018-11-05,2.1537958514571347,Amazon
1039,2018-11-06,1.3202406304013061,Amazon
1040,2018-11-07,1.0801879751804544,Amazon
1041,2018-11-08,1.4546071000100116,Amazon
1042,2018-11-09,2.0773049325078476,Amazon
1043,2018-11-10,3.8554544345449053,Amazon
1044,2018-11-11,3.3412134572164787,Amazon
1045,2018-11-12,1.6211294310540834,Amazon
1046,2018-11-13,0.03322157203381759,Amazon
1047,2018-11-14,0.6147263788783152,Amazon
1048,2018-11-15,-0.013402166735369092,Amazon
1049,2018-11-16,0.37594602015916206,Amazon
1050,2018-11-17,-0.49134895182713784,Amazon
1051,2018-11-18,-2.7650048692318343,Amazon
1052,2018-11-19,-1.5663078461642392,Amazon
1053,2018-11-20,-1.6033346849734178,Amazon
1054,2018-11-21,-1.3181790594864826,Amazon
1055,2018-11-22,-2.174925461847719,Amazon
1056,2018-11-23,-2.938946620779278,Amazon
1057,2018-11-24,-2.5637420467010275,Amazon
1058,2018-11-25,-2.522549145804516,Amazon
1059,2018-11-26,-2.8145866515897935,Amazon
1060,2018-11-27,-2.762654038215994,Amazon
1061,2018-11-28,-4.1146343904942935,Amazon
1062,2018-11-29,-3.9458922848883944,Amazon
1063,2018-11-30,-4.6697257651122,Amazon
1064,2018-12-01,-5.761186595699759,Amazon
1065,2018-12-02,-3.9419095233179924,Amazon
1066,2018-12-03,-2.683053896747643,Amazon
1067,2018-12-04,-3.5755917297760442,Amazon
1068,2018-12-05,-3.6803117590658476,Amazon
1069,2018-12-06,-3.2726228015999026,Amazon
1070,2018-12-07,-2.336167323663222,Amazon
1071,2018-12-08,-2.992507811709591,Amazon
1072,2018-12-09,-1.825254896594961,Amazon
1073,2018-12-10,-1.2811188392644448,Amazon
1074,2018-12-11,-1.7720756906559234,Amazon
1075,2018-12-12,-1.8440059219078437,Amazon
1076,2018-12-13,-1.2503089443261515,Amazon
1077,2018-12-14,0.36579250757835347,Amazon
1078,2018-12-15,0.09700027323884991,Amazon
1079,2018-12-16,-0.5073316665963226,Amazon
1080,2018-12-17,0.1366561718220317,Amazon
1081,2018-12-18,-0.4386774039686784,Amazon
1082,2018-12-19,0.020454232516600834,Amazon
1083,2018-12-20,-1.766722644867792,Amazon
1084,2018-12-21,-2.048765201658335,Amazon
1085,2018-12-22,-2.643133208848168,Amazon
1086,2018-12-23,-1.9455540495480776,Amazon
1087,2018-12-24,-1.5640031988567447,Amazon
1088,2018-12-25,-2.2445150689759688,Amazon
1089,2018-12-26,-1.959305967656989,Amazon
1090,2018-12-27,-1.4222009558094346,Amazon
1091,2018-12-28,-1.1598931250847777,Amazon
1092,2018-12-29,-0.6551540880416266,Amazon
1093,2018-12-30,-1.2534240967422505,Amazon
1094,2018-12-31,-1.0657188478548978,Amazon
